"Date","Year","Month","Temp","Prec"
NA,1950,1,-10.0683868717282,87.1000012978911
NA,1951,1,-5.52193536044609,79.7000011876225
NA,1952,1,-7.86935466281589,146.10000217706
NA,1953,1,-8.1032256253304,128.700001917779
NA,1954,1,-13.2493545425635,56.9000008478761
NA,1955,1,-6.67677404431085,70.7000010535121
NA,1956,1,-8.82032238349559,39.4000005871058
NA,1957,1,-6.32999985851347,58.5000008717179
NA,1958,1,-8.07903207748407,57.2000008523464
NA,1959,1,-8.80612883542574,81.9000012204051
NA,1960,1,-8.2712901377029,59.7000008895993
NA,1961,1,-8.26096755728847,39.8000005930662
NA,1962,1,-6.55354824061355,78.1000011637807
NA,1963,1,-14.0874190399604,47.2000007033348
NA,1964,1,-7.66580628026878,27.8000004142523
NA,1965,1,-6.39032243781032,55.7000008299947
NA,1966,1,-10.083225581074,71.4000010639429
NA,1967,1,-9.53193527081561,87.3000013008714
NA,1968,1,-11.2796771672344,92.3000013753772
NA,1969,1,-6.70709662427825,46.4000006914139
NA,1970,1,-7.71225789213373,58.0000008642673
NA,1971,1,-4.70838699153354,17.5000002607703
NA,1972,1,-7.40903209245974,37.1000005528331
NA,1973,1,-5.87258051389888,46.6000006943941
NA,1974,1,-5.69032245345654,172.900002576411
NA,1975,1,-4.76709666764063,52.3000007793307
NA,1976,1,-9.85483848940461,226.600003376603
NA,1977,1,-6.41258050182894,87.6000013053417
NA,1978,1,-7.33870951338641,32.700000487268
NA,1979,1,-9.54838688335111,119.300001777709
NA,1980,1,-9.51096752934879,36.5000005438924
NA,1981,1,-10.5545158931204,79.200001180172
NA,1982,1,-7.22612887074149,124.400001853704
NA,1983,1,-5.66903213135177,135.200002014637
NA,1984,1,-7.67193531238985,77.8000011593103
NA,1985,1,-11.5758061928735,50.6000007539988
NA,1986,1,-9.20677398776095,151.100002251565
NA,1987,1,-11.3625803911878,159.800002381206
NA,1988,1,-4.05290313521701,80.2000011950731
NA,1989,1,-4.30580635537063,42.200000628829
NA,1990,1,-4.36548377339157,41.1000006124377
NA,1991,1,-5.10387085366153,31.4000004678965
NA,1992,1,-4.85645150435307,71.1000010594726
NA,1993,1,-4.43741925565466,62.3000009283423
NA,1994,1,-3.4525805679901,130.600001946092
NA,1995,1,-6.74741920402213,100.100001491606
NA,1996,1,-5.91774180321203,32.4000004827976
NA,1997,1,-4.47290312582927,18.2000002712011
