"Date","Year","Month","Temp","Prec"
1961-01-01,1961,1,-4.97975301742554,60.1259231567383
1961-02-01,1961,2,-0.528536021709442,98.9232559204102
1961-03-01,1961,3,2.3489933013916,111.60765838623
1961-04-01,1961,4,8.14513397216797,67.5000076293945
1961-05-01,1961,5,7.28354787826538,156.461502075195
1961-06-01,1961,6,14.0879306793213,79.1038360595703
1961-07-01,1961,7,12.2257442474365,153.267318725586
1961-08-01,1961,8,12.7211875915527,79.1937713623047
1961-09-01,1961,9,12.6782684326172,43.8941268920898
1961-10-01,1961,10,7.65872955322266,59.1628112792969
1961-11-01,1961,11,1.24368214607239,59.6807479858398
1961-12-01,1961,12,-4.90517902374268,69.2743301391602
1962-01-01,1962,1,-3.22554659843445,99.4415588378906
1962-02-01,1962,2,-4.58326292037964,118.220634460449
1962-03-01,1962,3,-3.46240973472595,72.1601181030273
1962-04-01,1962,4,5.78814268112183,59.5794792175293
1962-05-01,1962,5,6.87610197067261,123.002891540527
1962-06-01,1962,6,11.1273460388184,42.8175773620605
1962-07-01,1962,7,12.0190048217773,95.5162506103516
1962-08-01,1962,8,13.148229598999,68.0192718505859
1962-09-01,1962,9,9.35186290740967,74.4086685180664
1962-10-01,1962,10,6.40269041061401,26.0491580963135
1962-11-01,1962,11,0.894331157207489,32.7708015441895
1962-12-01,1962,12,-6.79790592193604,93.1191711425781
1963-01-01,1963,1,-9.70622825622559,56.2458114624023
1963-02-01,1963,2,-7.37319040298462,14.5200929641724
1963-03-01,1963,3,-0.937421917915344,38.3806190490723
1963-04-01,1963,4,5.53584957122803,31.0553684234619
1963-05-01,1963,5,9.83686923980713,79.369987487793
1963-06-01,1963,6,13.8772268295288,111.695114135742
1963-07-01,1963,7,15.9173021316528,33.1599998474121
1963-08-01,1963,8,13.9615526199341,114.354393005371
1963-09-01,1963,9,11.9136924743652,123.220733642578
1963-10-01,1963,10,5.62141180038452,46.3484382629395
1963-11-01,1963,11,4.7757420539856,84.0468215942383
1963-12-01,1963,12,-6.56918048858643,8.99288845062256
1964-01-01,1964,1,-6.05378723144531,52.5980415344238
1964-02-01,1964,2,-4.41711187362671,87.7918853759766
1964-03-01,1964,3,-3.06535911560059,27.1255874633789
1964-04-01,1964,4,5.97904920578003,84.9904098510742
1964-05-01,1964,5,10.5304765701294,55.5694732666016
1964-06-01,1964,6,15.3854007720947,78.2174758911133
1964-07-01,1964,7,15.7183494567871,59.7987442016602
1964-08-01,1964,8,12.7471675872803,137.377059936523
1964-09-01,1964,9,10.5602169036865,48.7810859680176
1964-10-01,1964,10,5.09582042694092,165.316146850586
1964-11-01,1964,11,1.76518297195435,126.24755859375
1964-12-01,1964,12,-3.18970847129822,50.2280387878418
1965-01-01,1965,1,-2.44776010513306,101.734519958496
1965-02-01,1965,2,-6.64361715316772,82.5030746459961
1965-03-01,1965,3,-1.87392222881317,58.0571060180664
1965-04-01,1965,4,3.58722925186157,95.0095596313477
1965-05-01,1965,5,7.82608318328857,195.888320922852
1965-06-01,1965,6,13.022442817688,62.3747673034668
1965-07-01,1965,7,13.0720872879028,123.656356811523
1965-08-01,1965,8,12.73366355896,108.007118225098
1965-09-01,1965,9,11.0690574645996,98.7328948974609
1965-10-01,1965,10,5.82377147674561,8.52610874176025
1965-11-01,1965,11,-2.12050127983093,74.8722229003906
1965-12-01,1965,12,-1.26365101337433,150.34992980957
1966-01-01,1966,1,-7.44080448150635,79.9039306640625
1966-02-01,1966,2,1.59362840652466,115.756904602051
1966-03-01,1966,3,-0.115179032087326,112.007446289062
1966-04-01,1966,4,6.1034951210022,52.1311645507812
1966-05-01,1966,5,10.1453628540039,88.7623138427734
1966-06-01,1966,6,14.3364210128784,186.349914550781
1966-07-01,1966,7,13.7625284194946,114.947494506836
1966-08-01,1966,8,13.2948017120361,123.423149108887
1966-09-01,1966,9,10.0421295166016,44.2298736572266
1966-10-01,1966,10,9.69595623016357,78.8572463989258
1966-11-01,1966,11,0.0243929345160723,53.464427947998
1966-12-01,1966,12,-2.37722897529602,225.109924316406
1967-01-01,1967,1,-4.77881526947021,116.356178283691
1967-02-01,1967,2,-1.75318419933319,121.926216125488
1967-03-01,1967,3,1.59738409519196,126.252151489258
1967-04-01,1967,4,3.44967579841614,55.5216789245605
1967-05-01,1967,5,9.73768711090088,176.801391601562
1967-06-01,1967,6,12.6432256698608,99.7967529296875
1967-07-01,1967,7,16.2423629760742,59.0651473999023
1967-08-01,1967,8,13.8605318069458,66.6223068237305
1967-09-01,1967,9,11.7379655838013,114.867782592773
1967-10-01,1967,10,8.67451286315918,77.6170196533203
1967-11-01,1967,11,1.28017950057983,52.1628074645996
1967-12-01,1967,12,-3.22982025146484,189.484420776367
1968-01-01,1968,1,-5.62186193466187,160.938751220703
1968-02-01,1968,2,-2.37963461875916,43.8718299865723
1968-03-01,1968,3,0.49700790643692,86.074462890625
1968-04-01,1968,4,5.26204252243042,53.3485260009766
1968-05-01,1968,5,8.47807312011719,107.220062255859
1968-06-01,1968,6,14.1080360412598,122.910690307617
1968-07-01,1968,7,13.797046661377,88.8606948852539
1968-08-01,1968,8,14.0608568191528,86.5898590087891
1968-09-01,1968,9,10.8678312301636,123.061004638672
1968-10-01,1968,10,6.80734825134277,77.0223770141602
1968-11-01,1968,11,1.98527443408966,75.4237747192383
1968-12-01,1968,12,-4.80085706710815,73.6221618652344
1969-01-01,1969,1,-4.75986766815186,63.708610534668
1969-02-01,1969,2,-4.82732629776001,54.3008613586426
1969-03-01,1969,3,-2.69517946243286,64.6151809692383
1969-04-01,1969,4,3.59279608726501,85.7322463989258
1969-05-01,1969,5,11.5911273956299,82.9938354492188
1969-06-01,1969,6,13.0720090866089,112.547203063965
1969-07-01,1969,7,15.8794803619385,84.0152359008789
1969-08-01,1969,8,13.4636211395264,105.03050994873
1969-09-01,1969,9,10.9942865371704,28.2258396148682
1969-10-01,1969,10,8.11537647247314,78.6120834350586
1969-11-01,1969,11,2.12146925926208,52.3386611938477
1969-12-01,1969,12,-7.33528852462769,27.6865577697754
1970-01-01,1970,1,-5.76976299285889,28.4515342712402
1970-02-01,1970,2,-5.00592184066772,128.183517456055
1970-03-01,1970,3,-2.25270557403564,116.942893981934
1970-04-01,1970,4,2.23035526275635,127.855278015137
1970-05-01,1970,5,7.90909719467163,104.843292236328
1970-06-01,1970,6,14.4861106872559,59.7817802429199
1970-07-01,1970,7,14.356294631958,97.6386871337891
1970-08-01,1970,8,14.2549266815186,123.984832763672
1970-09-01,1970,9,9.69354820251465,67.2023468017578
1970-10-01,1970,10,5.56352090835571,153.491012573242
1970-11-01,1970,11,2.36510467529297,102.837905883789
1970-12-01,1970,12,-2.86793375015259,107.530197143555
1971-01-01,1971,1,-3.04642558097839,33.7364082336426
1971-02-01,1971,2,-1.97296392917633,95.7327423095703
1971-03-01,1971,3,-2.56689929962158,49.0769386291504
1971-04-01,1971,4,5.34659242630005,49.2567672729492
1971-05-01,1971,5,11.8457469940186,74.4257125854492
1971-06-01,1971,6,11.3734741210938,212.761871337891
1971-07-01,1971,7,15.3497323989868,73.8664398193359
1971-08-01,1971,8,16.0022010803223,75.7625045776367
1971-09-01,1971,9,8.60566520690918,69.404167175293
1971-10-01,1971,10,5.36362600326538,47.5292282104492
1971-11-01,1971,11,0.24675452709198,82.8678131103516
1971-12-01,1971,12,0.829633116722107,154.738311767578
1972-01-01,1972,1,-5.25559854507446,27.7496070861816
1972-02-01,1972,2,-0.292401939630508,22.2382717132568
1972-03-01,1972,3,2.64011812210083,48.2675590515137
1972-04-01,1972,4,4.17547369003296,59.4496192932129
1972-05-01,1972,5,9.46132469177246,135.594055175781
1972-06-01,1972,6,13.1159067153931,56.3737182617188
1972-07-01,1972,7,16.2978744506836,43.7032852172852
1972-08-01,1972,8,13.4808902740479,77.5157318115234
1972-09-01,1972,9,7.8192343711853,93.9101638793945
1972-10-01,1972,10,4.11162281036377,42.8952598571777
1972-11-01,1972,11,1.4393424987793,83.1048278808594
1972-12-01,1972,12,-2.01860213279724,10.5594024658203
1973-01-01,1973,1,-2.81446146965027,46.2708511352539
1973-02-01,1973,2,-1.9885481595993,133.690277099609
1973-03-01,1973,3,0.768335402011871,47.803840637207
1973-04-01,1973,4,1.854412317276,71.1187896728516
1973-05-01,1973,5,9.69029998779297,77.0633850097656
1973-06-01,1973,6,13.4202079772949,52.7883415222168
1973-07-01,1973,7,14.331223487854,133.444244384766
1973-08-01,1973,8,14.4852485656738,31.8934173583984
1973-09-01,1973,9,11.353590965271,18.4295310974121
1973-10-01,1973,10,4.43818426132202,104.885276794434
1973-11-01,1973,11,-0.800841391086578,130.233123779297
1973-12-01,1973,12,-3.33453226089478,99.9972229003906
1974-01-01,1974,1,-1.03400671482086,102.513427734375
1974-02-01,1974,2,0.277024060487747,59.075325012207
1974-03-01,1974,3,3.09940576553345,38.7947692871094
1974-04-01,1974,4,4.62193584442139,8.93848323822021
1974-05-01,1974,5,8.64951801300049,96.4311065673828
1974-06-01,1974,6,10.9921894073486,94.0624160766602
1974-07-01,1974,7,12.5746221542358,106.520500183105
1974-08-01,1974,8,15.306266784668,71.8419342041016
1974-09-01,1974,9,10.7732028961182,33.2007179260254
1974-10-01,1974,10,2.32815265655518,217.377792358398
1974-11-01,1974,11,1.3128148317337,131.188568115234
