"Date","Year","Month","Temp","Prec"
1961-01-01,1961,1,-4.94483327865601,43.0296974182129
1961-02-01,1961,2,-0.444477826356888,87.7976455688477
1961-03-01,1961,3,2.32991242408752,97.2562713623047
1961-04-01,1961,4,7.90285587310791,88.5391616821289
1961-05-01,1961,5,7.26434516906738,200.050659179688
1961-06-01,1961,6,13.6474733352661,94.6650543212891
1961-07-01,1961,7,11.9608955383301,149.898681640625
1961-08-01,1961,8,12.5516881942749,93.1480102539062
1961-09-01,1961,9,12.6533622741699,43.3499984741211
1961-10-01,1961,10,7.57777452468872,45.063060760498
1961-11-01,1961,11,1.18248891830444,55.6504936218262
1961-12-01,1961,12,-4.96558856964111,78.1559448242188
1962-01-01,1962,1,-3.38267517089844,80.9105072021484
1962-02-01,1962,2,-4.44925117492676,76.1344375610352
1962-03-01,1962,3,-3.73324704170227,79.079719543457
1962-04-01,1962,4,4.92544364929199,66.194709777832
1962-05-01,1962,5,6.65962886810303,139.507888793945
1962-06-01,1962,6,10.8885698318481,34.7909774780273
1962-07-01,1962,7,12.1419677734375,126.71028137207
1962-08-01,1962,8,13.4730043411255,90.6494445800781
1962-09-01,1962,9,9.22646617889404,88.5539855957031
1962-10-01,1962,10,6.18691205978394,45.3152275085449
1962-11-01,1962,11,0.586123168468475,35.1982192993164
1962-12-01,1962,12,-6.91595363616943,68.0313720703125
1963-01-01,1963,1,-9.98668098449707,50.9248924255371
1963-02-01,1963,2,-7.71718454360962,20.4912014007568
1963-03-01,1963,3,-1.42491066455841,31.9130764007568
1963-04-01,1963,4,4.81422090530396,53.8174743652344
1963-05-01,1963,5,9.35894870758057,86.7227478027344
1963-06-01,1963,6,13.3697528839111,123.599349975586
1963-07-01,1963,7,15.5405406951904,78.7631301879883
1963-08-01,1963,8,13.7101602554321,91.9813461303711
1963-09-01,1963,9,11.5273628234863,111.297645568848
1963-10-01,1963,10,5.38392114639282,50.0271186828613
1963-11-01,1963,11,4.55372762680054,83.2314071655273
1963-12-01,1963,12,-6.62546300888062,16.5443592071533
1964-01-01,1964,1,-6.01632738113403,31.3701190948486
1964-02-01,1964,2,-4.69051170349121,52.3268013000488
1964-03-01,1964,3,-3.45690560340881,16.9869346618652
1964-04-01,1964,4,5.41057825088501,100.863777160645
1964-05-01,1964,5,10.1090698242188,75.113410949707
1964-06-01,1964,6,15.0534658432007,68.2253799438477
1964-07-01,1964,7,15.2465143203735,44.0564804077148
1964-08-01,1964,8,12.415132522583,278.138092041016
1964-09-01,1964,9,10.134973526001,47.1755104064941
1964-10-01,1964,10,4.88928651809692,177.410491943359
1964-11-01,1964,11,1.4303514957428,108.205825805664
1964-12-01,1964,12,-3.41173195838928,40.1152954101562
1965-01-01,1965,1,-2.62833571434021,76.6024169921875
1965-02-01,1965,2,-6.65462207794189,94.4145660400391
1965-03-01,1965,3,-2.09973382949829,55.4807319641113
1965-04-01,1965,4,2.96672129631042,113.844604492188
1965-05-01,1965,5,7.46291589736938,241.452011108398
1965-06-01,1965,6,12.5946559906006,83.2324295043945
1965-07-01,1965,7,12.8590545654297,117.096740722656
1965-08-01,1965,8,12.432318687439,101.138465881348
1965-09-01,1965,9,10.9052581787109,109.238189697266
1965-10-01,1965,10,5.53051280975342,14.3155326843262
1965-11-01,1965,11,-2.12107491493225,68.2914886474609
1965-12-01,1965,12,-1.33455121517181,109.207550048828
1966-01-01,1966,1,-7.63757419586182,73.9015579223633
1966-02-01,1966,2,1.17789351940155,87.5354995727539
1966-03-01,1966,3,-0.45529517531395,98.3471069335938
1966-04-01,1966,4,5.44663619995117,73.1228485107422
1966-05-01,1966,5,9.72525310516357,126.774223327637
1966-06-01,1966,6,13.8909826278687,252.874755859375
1966-07-01,1966,7,13.5502767562866,185.677597045898
1966-08-01,1966,8,13.0366506576538,154.690078735352
1966-09-01,1966,9,9.82445812225342,51.7129058837891
1966-10-01,1966,10,9.53676700592041,84.9252624511719
1966-11-01,1966,11,-0.00206418079324067,39.3513870239258
1966-12-01,1966,12,-2.36436462402344,139.659774780273
1967-01-01,1967,1,-4.78159999847412,84.9891662597656
1967-02-01,1967,2,-1.99818110466003,86.614143371582
1967-03-01,1967,3,1.30302381515503,87.6890182495117
1967-04-01,1967,4,2.73561358451843,78.4994354248047
1967-05-01,1967,5,9.43133449554443,194.078262329102
1967-06-01,1967,6,12.2164134979248,97.4875411987305
1967-07-01,1967,7,15.8678007125854,80.481575012207
1967-08-01,1967,8,13.5866146087646,91.0350875854492
1967-09-01,1967,9,11.5304517745972,122.971206665039
1967-10-01,1967,10,8.43839836120605,55.5942993164062
1967-11-01,1967,11,1.10171973705292,39.3976440429688
1967-12-01,1967,12,-3.17055010795593,130.884429931641
1968-01-01,1968,1,-5.81966876983643,114.85774230957
1968-02-01,1968,2,-2.16870975494385,49.7713584899902
1968-03-01,1968,3,0.18735671043396,92.5100173950195
1968-04-01,1968,4,4.92904043197632,52.2853088378906
1968-05-01,1968,5,7.84523677825928,111.233940124512
1968-06-01,1968,6,13.8152008056641,156.625366210938
1968-07-01,1968,7,13.1951341629028,110.308464050293
1968-08-01,1968,8,13.7076644897461,107.926704406738
1968-09-01,1968,9,10.5747089385986,110.926887512207
1968-10-01,1968,10,6.76182317733765,80.3261566162109
1968-11-01,1968,11,1.5363484621048,76.6108932495117
1968-12-01,1968,12,-4.98186159133911,53.1960983276367
1969-01-01,1969,1,-3.80648517608643,53.6235961914062
1969-02-01,1969,2,-4.45711183547974,39.5683250427246
1969-03-01,1969,3,-2.86777591705322,50.2410583496094
1969-04-01,1969,4,3.64224171638489,69.0069427490234
1969-05-01,1969,5,11.4380512237549,74.9933471679688
1969-06-01,1969,6,12.5926446914673,177.952407836914
1969-07-01,1969,7,15.644097328186,110.590454101562
1969-08-01,1969,8,13.2593679428101,113.818504333496
1969-09-01,1969,9,11.2435398101807,47.5391311645508
1969-10-01,1969,10,8.14195823669434,52.9369087219238
1969-11-01,1969,11,2.30605363845825,56.1014862060547
1969-12-01,1969,12,-7.59481763839722,29.5813255310059
1970-01-01,1970,1,-5.99495458602905,26.1080989837646
1970-02-01,1970,2,-5.10753965377808,101.947875976562
1970-03-01,1970,3,-2.13748240470886,75.5643310546875
1970-04-01,1970,4,2.25546550750732,113.082405090332
1970-05-01,1970,5,7.85090065002441,113.02806854248
1970-06-01,1970,6,14.0825386047363,89.9839096069336
1970-07-01,1970,7,14.0971155166626,92.7645645141602
1970-08-01,1970,8,13.9807014465332,119.413650512695
1970-09-01,1970,9,10.2583227157593,58.5289688110352
1970-10-01,1970,10,5.85725402832031,146.474472045898
1970-11-01,1970,11,2.84942936897278,119.474967956543
1970-12-01,1970,12,-2.94289827346802,109.081069946289
1971-01-01,1971,1,-2.76554417610168,25.0188140869141
1971-02-01,1971,2,-2.02462005615234,85.9047393798828
1971-03-01,1971,3,-2.4468412399292,50.2362861633301
1971-04-01,1971,4,5.21717357635498,75.527099609375
1971-05-01,1971,5,11.5950574874878,70.4714279174805
1971-06-01,1971,6,11.1003065109253,212.483779907227
1971-07-01,1971,7,14.9888916015625,83.9150161743164
1971-08-01,1971,8,16.4295997619629,59.6670875549316
1971-09-01,1971,9,9.0160083770752,86.9738464355469
1971-10-01,1971,10,5.35830545425415,40.4810562133789
1971-11-01,1971,11,0.0770058110356331,94.7202529907227
1971-12-01,1971,12,0.717899084091187,153.376525878906
1972-01-01,1972,1,-5.53624391555786,23.8925819396973
1972-02-01,1972,2,0.154896274209023,22.6902103424072
1972-03-01,1972,3,2.87722039222717,52.235725402832
1972-04-01,1972,4,4.11013507843018,52.2446975708008
1972-05-01,1972,5,9.12548637390137,159.866668701172
1972-06-01,1972,6,12.6022977828979,83.6607818603516
1972-07-01,1972,7,16.1733531951904,47.802604675293
1972-08-01,1972,8,13.187931060791,113.367118835449
1972-09-01,1972,9,8.10325527191162,149.643890380859
1972-10-01,1972,10,4.00489521026611,40.5275726318359
1972-11-01,1972,11,1.44637727737427,78.088005065918
1972-12-01,1972,12,-1.8465564250946,8.18716907501221
1973-01-01,1973,1,-2.86691522598267,37.1774940490723
1973-02-01,1973,2,-2.09410977363586,113.294952392578
1973-03-01,1973,3,0.848904967308044,63.3179206848145
1973-04-01,1973,4,1.65039241313934,99.1881790161133
1973-05-01,1973,5,9.57388019561768,113.290504455566
1973-06-01,1973,6,12.980583190918,92.7302551269531
1973-07-01,1973,7,13.805362701416,224.86247253418
1973-08-01,1973,8,14.9862813949585,43.9097862243652
1973-09-01,1973,9,11.9485511779785,25.1889915466309
1973-10-01,1973,10,4.33973503112793,91.1621017456055
1973-11-01,1973,11,-0.909161329269409,81.9935989379883
1973-12-01,1973,12,-3.37508964538574,74.3399658203125
1974-01-01,1974,1,-0.223452836275101,69.7054061889648
1974-02-01,1974,2,-0.0197220034897327,50.9259300231934
1974-03-01,1974,3,3.46470189094543,34.0360221862793
1974-04-01,1974,4,4.56459951400757,20.3791408538818
1974-05-01,1974,5,8.01830673217773,202.857330322266
1974-06-01,1974,6,10.8679161071777,186.177612304688
