"Date","Year","Month","Temp","Prec"
NA,1950,1,-4.32419345173384,45.3000006750226
NA,1951,1,-0.0803225788498117,37.6000005602837
NA,1952,1,-1.36806448555041,28.6000004261732
NA,1953,1,-2.75193542236042,36.7000005468726
NA,1954,1,-6.71645146277883,38.7000005766749
NA,1955,1,-3.48612895433701,28.8000004291534
NA,1956,1,-2.01193543890071,22.6000003367662
NA,1957,1,-2.31806446431625,24.100000359118
NA,1958,1,-2.94806445023466,48.7000007256866
NA,1959,1,-1.82935479782041,21.1000003144145
NA,1960,1,-2.89612896752454,47.5000007078052
NA,1961,1,-3.11290315622764,14.0000002086163
NA,1962,1,-1.41870964570872,28.9000004306436
NA,1963,1,-8.47290303642231,21.2000003159046
NA,1964,1,-6.12129018575914,7.60000011324883
NA,1965,1,-0.741290306011515,38.2000005692244
NA,1966,1,-5.80838696694662,25.4000003784895
NA,1967,1,-2.57419349084939,37.5000005587935
NA,1968,1,-3.86548378456744,63.0000009387732
NA,1969,1,-2.92935477323349,37.8000005632639
NA,1970,1,-3.84419346246268,4.60000006854534
NA,1971,1,-3.63258056396679,11.3000001683831
NA,1972,1,-3.70387088495397,24.100000359118
NA,1973,1,-2.06129027650722,17.8000002652407
NA,1974,1,0.577419341932381,38.6000005751848
NA,1975,1,1.93645156962016,28.3000004217029
NA,1976,1,-1.11774191050039,105.700001575053
NA,1977,1,-1.87806447415102,66.8000009953976
NA,1978,1,-0.928064495385174,26.2000003904104
NA,1979,1,-5.84129019201763,29.9000004455447
NA,1980,1,-5.11516117598982,20.2000003010035
NA,1981,1,-4.10129023090966,58.7000008746982
NA,1982,1,-5.74129019425281,33.3000004962087
NA,1983,1,2.07225801819755,66.6000009924173
NA,1984,1,-1.08580642734324,32.2000004798174
NA,1985,1,-7.89161272683451,42.7000006362796
NA,1986,1,-1.75129028343626,56.6000008434057
NA,1987,1,-7.5509675731582,66.6000009924173
NA,1988,1,1.26838706842353,28.2000004202127
NA,1989,1,0.112903223282868,16.3000002428889
NA,1990,1,-0.0309677412433009,5.6000000834465
NA,1991,1,0.063225805038406,8.00000011920929
NA,1992,1,-0.179677415338735,34.3000005111098
NA,1993,1,0.474516118425996,40.7000006064773
NA,1994,1,1.95935479491468,40.500000603497
NA,1995,1,-1.98387092339896,52.9000007882714
NA,1996,1,-4.68741925006672,12.4000001847744
NA,1997,1,-4.4193547399294,15.1000002250075
NA,1998,1,0.164193544717085,17.4000002592802
NA,1999,1,-0.172258060665861,29.0000004321337
NA,2000,1,-2.34838704428365,55.7000008299947
NA,2001,1,-1.90645157029071,33.2000004947186
NA,2002,1,-1.48064512819532,21.7000003233552
NA,2003,1,-2.12838704920103,41.300000615418
NA,2004,1,-3.97193539509129,65.9000009819865
NA,2005,1,-0.290322574155946,68.4000010192394
NA,2006,1,-5.84483857903509,39.0000005811453
NA,2007,1,3.37870960189931,54.1000008061528
NA,2008,1,1.43677416143398,30.4000004529953
NA,2009,1,-4.15516119744749,13.9000002071261
NA,2010,1,-4.82290311800616,56.3000008389354
NA,2011,1,-0.894838689676216,36.9000005498528
NA,2012,1,0.378387088316583,85.6000012755394
NA,2013,1,-1.43032254867496,71.8000010699034
NA,2014,1,1.03129029952951,30.100000448525
NA,2015,1,1.34258061515227,51.8000007718801
NA,2016,1,-0.595161277019689,30.6000004559755
NA,2017,1,-5.52741923129126,31.2000004649162
NA,2018,1,2.06096769586927,33.0000004917383
NA,2019,1,-1.47967738628147,68.7000010237098
NA,2020,1,0.803548369136068,12.1000001803041
NA,2021,1,-0.889354818831048,49.6000007390976
NA,2022,1,0.879032238416614,37.7000005617738
NA,2023,1,2.24161285312185,33.600000500679
NA,2024,1,0.0596774180209444,35.8000005334616
NA,1950,2,0.312142850165921,24.8000003695488
NA,1951,2,1.00071426334658,3.80000005662441
NA,1952,2,-1.98517236942104,46.500000692904
NA,1953,2,-1.90964281445901,25.1000003740191
NA,1954,2,-7.73071411291936,6.70000009983778
NA,1955,2,-3.22928564210555,39.0000005811453
NA,1956,2,-12.5479307540146,34.4000005125999
NA,1957,2,1.93428567105106,39.9000005945563
NA,1958,2,0.680714270499136,57.1000008508563
NA,1959,2,-2.74607136719195,10.6000001579523
NA,1960,2,-2.74137924907023,39.9000005945563
NA,1961,2,1.66892853412511,40.9000006094575
NA,1962,2,-2.04071424010077,36.5000005438924
NA,1963,2,-6.8299998473376,16.7000002488494
NA,1964,2,-2.4682758068987,19.7000002935529
NA,1965,2,-4.50535704215456,25.3000003769994
NA,1966,2,3.96214276858206,39.4000005871058
NA,1967,2,0.614285700555359,29.4000004380941
