"Date","Year","Month","Temp","Prec"
NA,1950,1,-3.61161282249997,40.3000006005168
NA,1951,1,0.277096767999953,29.300000436604
NA,1952,1,-0.743225789839222,31.4000004678965
NA,1953,1,-2.12451608154562,48.5000007227063
NA,1954,1,-5.78645148356595,26.700000397861
NA,1955,1,-3.07999993115664,30.2000004500151
NA,1956,1,-1.34999996982515,19.6000002920628
NA,1957,1,-1.69451609115687,25.4000003784895
NA,1958,1,-2.1951612412569,48.1000007167459
NA,1959,1,-1.04645158951321,15.0000002235174
NA,1960,1,-2.6248386510077,52.8000007867813
NA,1961,1,-2.62032252207639,13.6000002026558
NA,1962,1,-0.629999985918403,20.4000003039837
NA,1963,1,-8.15645143059233,21.9000003263354
NA,1964,1,-5.39419342781748,13.9000002071261
NA,1965,1,0.144516125802071,45.1000006720424
NA,1966,1,-4.8806450521994,18.8000002801418
NA,1967,1,-1.96354834320805,37.4000005573034
NA,1968,1,-3.01612896484233,43.5000006482005
NA,1969,1,-2.48741929924055,39.1000005826354
NA,1970,1,-3.78806443145919,7.80000011622906
NA,1971,1,-3.15967734873054,6.90000010281801
NA,1972,1,-3.4835483092334,18.3000002726912
NA,1973,1,-1.46580641884958,21.500000320375
NA,1974,1,1.48064512819532,35.8000005334616
NA,1975,1,2.45354833225569,24.8000003695488
NA,1976,1,-0.312580638174568,74.4000011086464
NA,1977,1,-1.59064512573663,72.5000010803342
NA,1978,1,-0.386451604265359,26.2000003904104
NA,1979,1,-5.26387085008525,36.8000005483627
NA,1980,1,-4.40677409504931,21.9000003263354
NA,1981,1,-3.48612895433701,56.4000008404255
NA,1982,1,-5.40838697588732,30.4000004529953
NA,1983,1,2.6393547797155,56.1000008359551
NA,1984,1,-0.528709665601773,31.900000475347
NA,1985,1,-7.00516113374502,38.7000005766749
NA,1986,1,-0.923225785815908,52.9000007882714
NA,1987,1,-7.54258047657148,60.5000009015203
NA,1988,1,1.71580641326164,23.3000003471971
NA,1989,1,0.294193541811359,13.4000001996756
NA,1990,1,0.298064509466771,6.8000001013279
NA,1991,1,0.598064502761249,9.20000013709068
NA,1992,1,0.450645151217618,27.8000004142523
NA,1993,1,1.04903223461682,29.6000004410744
NA,1994,1,2.38225801126851,22.7000003382564
NA,1995,1,-1.36064513087753,52.1000007763505
NA,1996,1,-4.42999990098178,7.50000011175871
NA,1997,1,-4.37838699890962,19.2000002861023
NA,1998,1,0.84387094887995,12.7000001892447
NA,1999,1,0.369677411091904,29.8000004440546
NA,2000,1,-1.54096770749217,36.6000005453825
NA,2001,1,-1.2574193267332,24.8000003695488
NA,2002,1,-0.472258053960339,18.5000002756715
NA,2003,1,-1.83290318483787,44.3000006601214
NA,2004,1,-3.12709670429749,59.8000008910894
NA,2005,1,0.235806446342218,47.5000007078052
NA,2006,1,-5.68516116324932,24.5000003650784
NA,2007,1,3.73225798109366,53.400000795722
NA,2008,1,1.77387092809283,29.1000004336238
NA,2009,1,-4.06774184456275,16.400000244379
NA,2010,1,-4.83548376288625,63.1000009402633
NA,2011,1,-0.656451598230389,39.5000005885959
NA,2012,1,0.0825806433154691,63.700000949204
NA,2013,1,-1.95483866598337,66.9000009968877
NA,2014,1,1.1961290055225,27.600000411272
NA,2015,1,1.79064512126628,48.1000007167459
NA,2016,1,-0.19322580213268,29.5000004395843
NA,2017,1,-4.63903215437406,30.3000004515052
NA,2018,1,2.84870961374573,24.0000003576279
NA,2019,1,-0.59225805127813,56.5000008419156
NA,2020,1,1.45387093524539,10.5000001564622
NA,2021,1,-0.369032249816002,51.70000077039
NA,2022,1,1.39290319467264,31.6000004708767
NA,2023,1,2.64580639247452,24.2000003606081
NA,2024,1,0.39290321702438,43.5000006482005
NA,1950,2,0.899642837034272,26.9000004008412
NA,1951,2,1.32642854178058,6.2000000923872
NA,1952,2,-1.10931032003257,27.8000004142523
NA,1953,2,-1.11678568932361,27.2000004053116
NA,1954,2,-6.25035700315077,7.80000011622906
NA,1955,2,-2.75464279557179,33.4000004976988
NA,1956,2,-11.0179307882128,29.4000004380941
NA,1957,2,2.65571422635445,45.3000006750226
NA,1958,2,1.249285686362,49.9000007435679
NA,1959,2,-1.99499995540828,7.50000011175871
NA,1960,2,-2.00448271381701,42.4000006318092
NA,1961,2,2.41499994602054,36.7000005468726
NA,1962,2,-1.41142853988068,37.2000005543232
NA,1963,2,-6.13571414857038,16.1000002399087
NA,1964,2,-1.93862064632362,21.7000003233552
NA,1965,2,-3.76178563020325,23.9000003561378
NA,1966,2,4.32357133193208,44.1000006571412
NA,1967,2,1.47071425284126,28.3000004217029
NA,1968,2,0.0448275852049219,24.3000003620982
NA,1969,2,-2.52499994356185,26.8000003993511
NA,1970,2,-1.92214281417962,88.4000013172626
NA,1971,2,0.331428564020566,19.3000002875924
NA,1972,2,1.12758618169304,11.8000001758337
NA,1973,2,0.246071423071304,24.9000003710389
NA,1974,2,2.6928570826671,18.100000269711
NA,1975,2,-0.191428567149809,21.1000003144145
NA,1976,2,-0.660689640404849,12.1000001803041
NA,1977,2,1.44178568205929,38.6000005751848
NA,1978,2,-2.4171428031155,19.1000002846122
NA,1979,2,-1.09785711831812,28.9000004306436
NA,1980,2,1.46793100167194,29.4000004380941
NA,1981,2,-0.914285693849836,28.3000004217029
NA,1982,2,-1.64357139183474,9.20000013709068
NA,1983,2,-2.88392850696774,44.2000006586313
NA,1984,2,-1.29965514336424,42.8000006377697
NA,1985,2,-4.87392846248778,26.9000004008412
NA,1986,2,-7.20285698186074,12.8000001907349
NA,1987,2,-1.41178568272984,41.1000006124377
NA,1988,2,1.36758617632862,37.6000005602837
NA,1989,2,2.7196427963541,37.4000005573034
NA,1990,2,4.52999989874661,48.3000007197261
NA,1991,2,-3.67571420355567,10.2000001519918
NA,1992,2,2.011379265387,32.5000004842877
NA,1993,2,-2.83249993668869,38.4000005722046
NA,1994,2,-0.612857129158718,14.2000002115965
NA,1995,2,4.17821419232392,20.3000003024936
NA,1996,2,-3.71275853770303,17.2000002563
NA,1997,2,2.59178565635479,24.9000003710389
NA,1998,2,3.51142849294203,5.40000008046627
NA,1999,2,-1.05678569066471,47.3000007048249
NA,2000,2,3.33724130471719,34.0000005066395
NA,2001,2,1.22642854401576,30.100000448525
NA,2002,2,4.3528570455632,63.2000009417534
NA,2003,2,-3.36821421042883,2.10000003129244
NA,2004,2,1.40068962386456,32.2000004798174
NA,2005,2,-3.31428564020566,51.70000077039
NA,2006,2,-2.42178566015459,34.7000005170703
NA,2007,2,3.30214278333421,33.5000004991889
NA,2008,2,3.02379303586123,18.3000002726912
NA,2009,2,-0.787857125247163,50.9000007584691
NA,2010,2,-1.60571424982377,13.3000001981854
NA,2011,2,-1.92392852842542,7.10000010579824
NA,2012,2,-5.06068954205718,28.8000004291534
NA,2013,2,-1.52107139457283,41.4000006169081
NA,2014,2,2.96749993367121,3.50000005215406
NA,2015,2,0.796428553627006,6.40000009536743
NA,2016,2,3.74620681281748,44.7000006660819
NA,2017,2,2.0064285265814,22.2000003308058
NA,2018,2,-2.54321422886902,11.1000001654029
NA,2019,2,2.90392850652071,33.3000004962087
NA,2020,2,4.81206885795912,65.1000009700656
NA,2021,2,0.411785705081586,35.300000526011
NA,2022,2,3.95714276869382,17.1000002548099
NA,2023,2,2.08107138205586,22.2000003308058
NA,2024,2,6.35137916838044,49.4000007361174
NA,1950,3,4.70935473344739,8.40000012516975
NA,1951,3,1.82580641080295,39.3000005856156
NA,1952,3,0.73032256432118,56.9000008478761
NA,1953,3,4.30451603281883,13.3000001981854
NA,1954,3,4.48290312560576,18.6000002771616
NA,1955,3,0.025483870398133,29.4000004380941
NA,1956,3,0.785483853410809,22.3000003322959
NA,1957,3,5.56129019827612,52.500000782311
NA,1958,3,-1.55870964257948,40.6000006049871
NA,1959,3,5.58032245591523,13.2000001966953
NA,1960,3,2.90193541900766,53.7000008001924
NA,1961,3,5.91387083555662,39.3000005856156
NA,1962,3,-0.365483862798541,36.7000005468726
NA,1963,3,1.5974193191336,27.3000004068017
NA,1964,3,-0.753548370253655,33.2000004947186
NA,1965,3,1.36451609853295,44.9000006690621
NA,1966,3,2.68451606902865,41.0000006109476
NA,1967,3,4.84645150457659,34.5000005140901
NA,1968,3,4.16387087467217,30.7000004574656
NA,1969,3,0.0993548364889237,43.10000064224
NA,1970,3,1.09645158839562,62.6000009328127
NA,1971,3,0.529677407515626,27.2000004053116
NA,1972,3,5.57935471400138,14.9000002220273
NA,1973,3,4.2058063576058,22.0000003278255
NA,1974,3,6.60387082013392,16.0000002384186
NA,1975,3,4.11483861770361,42.9000006392598
NA,1976,3,0.0912903205401474,21.9000003263354
NA,1977,3,6.23258050585226,27.8000004142523
NA,1978,3,4.44322570713778,26.0000003874302
NA,1979,3,3.87225797796442,80.4000011980534
NA,1980,3,2.5003225247586,44.3000006601214
NA,1981,3,6.49999985471368,63.6000009477139
NA,1982,3,4.24806442117739,46.6000006943941
NA,1983,3,3.95129023426242,28.8000004291534
NA,1984,3,2.05709672821385,26.9000004008412
NA,1985,3,2.54161284641633,28.5000004246831
NA,1986,3,2.90451606411126,29.9000004455447
NA,1987,3,-1.70516125220926,34.1000005081296
NA,1988,3,1.85096770056313,56.2000008374453
NA,1989,3,6.56935469187315,31.4000004678965
NA,1990,3,6.94419339317228,22.3000003322959
NA,1991,3,5.63612890628076,30.5000004544854
NA,1992,3,4.11483861770361,63.9000009521842
NA,1993,3,2.41838704271903,14.600000217557
NA,1994,3,6.1696772814518,57.700000859797
NA,1995,3,2.74387090641164,39.7000005915761
NA,1996,3,-0.189032253839316,23.9000003561378
NA,1997,3,4.62483860630422,48.0000007152557
NA,1998,3,3.65838701500287,44.7000006660819
NA,1999,3,5.24612891499794,28.5000004246831
NA,2000,3,4.34709667702836,115.900001727045
NA,2001,3,4.15258055234388,48.3000007197261
NA,2002,3,4.82258053736821,35.0000005215406
NA,2003,3,4.81903215035075,6.40000009536743
NA,2004,3,3.3161289581368,42.9000006392598
NA,2005,3,1.8874193126516,22.2000003308058
NA,2006,3,0.729354822407326,56.1000008359551
NA,2007,3,5.84129019201763,28.5000004246831
NA,2008,3,3.53322572747786,38.8000005781651
NA,2009,3,3.6529031441577,63.3000009432435
NA,2010,3,3.40354831102154,22.1000003293157
NA,2011,3,4.37999990209937,29.8000004440546
NA,2012,3,5.85645148200133,15.4000002294779
NA,2013,3,-0.867741916088327,18.2000002712011
NA,2014,3,7.66451595771697,39.4000005871058
NA,2015,3,5.26258052753345,39.3000005856156
NA,2016,3,4.16612893913782,25.5000003799796
NA,2017,3,7.03225790733291,39.600000590086
NA,2018,3,1.58677415808122,32.1000004783273
NA,2019,3,6.66838694772413,41.6000006198883
NA,2020,3,4.92935472853001,45.2000006735325
NA,2021,3,3.71064507835094,25.3000003769994
NA,2022,3,4.73451602320758,13.4000001996756
NA,2023,3,5.53838697298159,44.4000006616116
NA,2024,3,7.8890320817309,10.6000001579523
NA,1950,4,7.74866649347047,27.8000004142523
NA,1951,4,8.03933315364023,29.300000436604
NA,1952,4,11.1373330843945,17.1000002548099
NA,1953,4,9.8953331121554,13.0000001937151
NA,1954,4,5.47933321086069,50.800000756979
NA,1955,4,6.00199986584485,49.9000007435679
NA,1956,4,5.86033320234468,51.8000007718801
NA,1957,4,8.03899982031435,19.800000295043
NA,1958,4,4.80366655929635,39.1000005826354
NA,1959,4,9.39499979000539,26.6000003963709
NA,1960,4,7.41299983430654,32.5000004842877
NA,1961,4,11.5996664073939,68.2000010162592
NA,1962,4,9.25866645971934,37.5000005587935
NA,1963,4,8.8903331346189,13.0000001937151
NA,1964,4,9.13799979574978,40.7000006064773
NA,1965,4,6.9633331776907,85.7000012770295
NA,1966,4,9.7909997811541,51.1000007614493
NA,1967,4,7.17299983967096,33.600000500679
NA,1968,4,9.5376664534832,38.6000005751848
NA,1969,4,7.45799983330071,33.1000004932284
NA,1970,4,6.13033319630971,57.3000008538365
NA,1971,4,8.88099980149418,29.2000004351139
NA,1972,4,7.31666650312642,49.3000007346272
NA,1973,4,5.48333321077128,51.70000077039
NA,1974,4,8.36199981309474,6.2000000923872
NA,1975,4,7.2746665040652,28.400000423193
NA,1976,4,7.71266649427513,19.3000002875924
NA,1977,4,6.0396665316696,41.8000006228685
NA,1978,4,7.22166650524984,38.6000005751848
NA,1979,4,6.72266651640336,59.7000008895993
NA,1980,4,5.41199987903237,106.600001588464
NA,1981,4,7.47399983294308,29.7000004425645
NA,1982,4,6.0453331982096,33.9000005051494
NA,1983,4,9.61466645176212,69.1000010296702
NA,1984,4,6.85733318005999,55.9000008329749
NA,1985,4,7.57899983059615,31.6000004708767
NA,1986,4,9.01466646517317,38.9000005796552
NA,1987,4,8.98866646575431,34.3000005111098
NA,1988,4,8.66666647295157,12.8000001907349
NA,1989,4,8.57799980826676,49.5000007376075
NA,1990,4,7.14933317353328,73.0000010877848
NA,1991,4,7.37433316850414,25.000000372529
NA,1992,4,8.3703331462418,23.7000003531575
NA,1993,4,9.9706664438049,19.4000002890825
NA,1994,4,8.30399981439114,36.6000005453825
NA,1995,4,8.73233313815047,53.8000008016825
NA,1996,4,8.53499980922788,24.100000359118
NA,1997,4,5.45899987798184,48.6000007241964
NA,1998,4,10.2419997710735,15.8000002354383
NA,1999,4,9.52699978705496,14.1000002101064
NA,2000,4,12.1263330622887,10.2000001519918
NA,2001,4,7.76966649300108,60.7000009045005
NA,2002,4,8.27699981499463,21.0000003129244
NA,2003,4,8.33599981367588,22.400000333786
NA,2004,4,9.53833312013497,29.1000004336238
NA,2005,4,10.1043331074839,23.1000003442168
NA,2006,4,8.53633314253142,62.6000009328127
NA,2007,4,11.5609997415915,2.40000003576279
NA,2008,4,8.31466648081939,38.0000005662441
NA,2009,4,13.0089997092262,17.0000002533197
NA,2010,4,8.93799980022013,31.000000461936
NA,2011,4,10.8626664238671,36.5000005438924
NA,2012,4,8.47699981052429,41.7000006213784
NA,2013,4,8.25599981546402,20.2000003010035
NA,2014,4,11.0576664195086,40.3000006005168
NA,2015,4,8.74999980442226,20.2000003010035
NA,2016,4,8.65766647315274,28.6000004261732
NA,2017,4,7.77633315951874,81.3000012114644
NA,2018,4,13.9729996876791,12.0000001788139
NA,2019,4,10.5186664315561,26.2000003904104
NA,2020,4,10.7926664254318,22.6000003367662
NA,2021,4,6.21299986112863,26.700000397861
NA,2022,4,7.33899983596057,31.5000004693866
NA,2023,4,7.3113331699123,61.1000009104609
NA,2024,4,11.1533330840369,21.9000003263354
NA,1950,5,14.8622577323188,79.3000011816621
NA,1951,5,12.1016126327337,79.6000011861324
NA,1952,5,11.8341932838723,63.3000009432435
NA,1953,5,12.9109674533529,45.9000006839633
NA,1954,5,12.4729029470153,58.2000008672476
NA,1955,5,11.20322555604,46.0000006854534
NA,1956,5,12.7032255225124,18.9000002816319
NA,1957,5,10.3083868663638,30.2000004500151
NA,1958,5,15.0051609549311,74.900001116097
NA,1959,5,13.0490319663959,50.3000007495284
NA,1960,5,13.041612611723,31.000000461936
NA,1961,5,10.6412900847293,96.5000014379621
NA,1962,5,10.3038707374325,95.7000014260411
NA,1963,5,12.6896771357184,70.3000010475516
